measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,1 to 4,Kidney cancer,Number,1990,1830.6695874114305,2491.9108178711394,1202.6072953470857
Deaths,Global,Both,1 to 4,Brain and nervous system cancer,Number,1990,9615.474289253727,15418.734855845001,4755.303115645179
Deaths,Global,Both,1 to 4,Hodgkin lymphoma,Number,1990,1152.3250219544548,1736.669165409155,471.09813179427897
Deaths,Global,Both,1 to 4,Non-Hodgkin lymphoma,Number,1990,5048.989023909069,7231.232089275278,3301.8187291878644
Deaths,Global,Both,1 to 4,Leukemia,Number,1990,19370.396036247832,31173.57391720349,12305.459071312947
Deaths,Global,Both,1 to 4,Other malignant neoplasms,Number,1990,11683.950081755918,18840.305213551055,7364.60489278134
Deaths,Global,Both,1 to 4,Other neoplasms,Number,1990,1222.4120620137392,1744.4106547213403,666.5681271443599
Deaths,Global,Both,1 to 4,Rheumatic heart disease,Number,1990,9206.45423491127,11678.550158671744,7237.26963054278
Deaths,Global,Both,1 to 4,Other transport injuries,Number,1990,5453.405658192543,7968.757779458181,4063.044127708468
Deaths,Global,Both,1 to 4,Falls,Number,1990,19675.7127792909,28782.59406500825,13534.26358576831
Deaths,Global,Both,1 to 4,Drowning,Number,1990,190365.66075943917,217515.02660330225,157770.00313135373
Deaths,Global,Both,1 to 4,"Fire, heat, and hot substances",Number,1990,28192.671142259176,37437.32938316476,14637.160368597177
Deaths,Global,Both,1 to 4,Poisonings,Number,1990,12930.096385172523,17798.999070067923,8066.299564743851
Deaths,Global,Both,1 to 4,Exposure to mechanical forces,Number,1990,13795.303866587275,16191.940476259684,10338.75740517104
Deaths,Global,Both,1 to 4,Adverse effects of medical treatment,Number,1990,7731.321756097558,13886.69738911746,3267.957633608766
Deaths,Global,Both,1 to 4,Animal contact,Number,1990,10753.003581088764,18378.316806020124,4168.129882397238
Deaths,Global,Both,1 to 4,Foreign body,Number,1990,19959.034429686242,23223.013282122145,14504.154586194232
Deaths,Global,Both,1 to 4,Other unintentional injuries,Number,1990,11282.38034995811,13089.75009515215,9135.725793134634
Deaths,Global,Both,1 to 4,Interpersonal violence,Number,1990,12669.399012659038,15235.261835231144,9518.727688956236
Deaths,Global,Both,1 to 4,Cysticercosis,Number,1993,221.5631355730124,383.4878173271013,108.27576913056829
Deaths,Global,Both,1 to 4,Cystic echinococcosis,Number,1993,683.5162113905226,989.880335774693,433.9425089542531
Deaths,Global,Both,1 to 4,Dengue,Number,1993,5271.971807288038,9345.504055513335,1839.4608786319232
Deaths,Global,Both,1 to 4,Yellow fever,Number,1993,814.5731475982259,2520.200794941911,162.77900446331574
Deaths,Global,Both,1 to 4,Rabies,Number,1993,5080.1791703655335,8217.897696343858,2941.427814112334
Deaths,Global,Both,1 to 4,Intestinal nematode infections,Number,1993,7563.065037597856,9809.207252427563,5728.993518749662
Deaths,Global,Both,1 to 4,Other neglected tropical diseases,Number,1993,4461.706147343816,18749.12471598301,1569.9841311286546
Deaths,Global,Both,1 to 4,Neonatal disorders,Number,1993,10360.531233597145,15427.116347888952,7708.5114843098945
Deaths,Global,Both,1 to 4,Protein-energy malnutrition,Number,1993,188191.53257703336,221473.6871253408,153465.318763024
Deaths,Global,Both,1 to 4,Other nutritional deficiencies,Number,1993,10871.5810104767,14163.58705568153,7573.725839702997
Deaths,Global,Both,1 to 4,Sexually transmitted infections excluding HIV,Number,1993,3422.4512070589835,6604.9381761118575,1283.5473641569301
Deaths,Global,Both,1 to 4,Acute hepatitis,Number,1993,19298.09696777987,23936.88413556086,13128.85241182053
Deaths,Global,Both,1 to 4,Other unspecified infectious diseases,Number,1993,11653.53239829796,17726.691373313522,6987.593353458988
Deaths,Global,Both,1 to 4,Other skin and subcutaneous diseases,Number,1993,102.91158040495614,234.66972376566602,60.09162285604085
Deaths,Global,Both,1 to 4,Road injuries,Number,1993,79354.68362248463,92918.39825756248,52749.60003853442
Deaths,Global,Both,1 to 4,Hemoglobinopathies and hemolytic anemias,Number,1993,17995.354478118847,27515.183558704382,9158.354298776643
Deaths,Global,Both,1 to 4,"Endocrine, metabolic, blood, and immune disorders",Number,1993,5865.653895250002,8837.310551998538,3172.5449258112594
Deaths,Global,Both,1 to 4,Congenital birth defects,Number,1993,114813.54545770645,146407.7994038158,96616.65199264164
Deaths,Global,Both,1 to 4,Decubitus ulcer,Number,1993,68.59799180295995,147.0022274210647,38.04494360536553
Deaths,Global,Both,1 to 4,Kidney cancer,Number,1992,1796.0017360067343,2403.8023807722147,1223.7304855993862
Deaths,Global,Both,1 to 4,Brain and nervous system cancer,Number,1992,9456.140605743549,14920.354027785665,4841.871334789086
Deaths,Global,Both,1 to 4,Hodgkin lymphoma,Number,1992,1126.308056305694,1657.7510401637228,473.1436133750391
Deaths,Global,Both,1 to 4,Non-Hodgkin lymphoma,Number,1992,5049.286800211097,7081.784015009896,3421.477400068242
Deaths,Global,Both,1 to 4,Leukemia,Number,1992,19087.21704736777,29747.929920969367,12453.150346425293
Deaths,Global,Both,1 to 4,Other malignant neoplasms,Number,1992,11699.138160408284,18531.077493514673,7460.025120665887
Deaths,Global,Both,1 to 4,Other neoplasms,Number,1992,1245.4796464760316,1749.6750236538953,698.6087278414292
Deaths,Global,Both,1 to 4,Rheumatic heart disease,Number,1992,8578.735532739047,10744.559771712966,6838.421055217013
Deaths,Global,Both,1 to 4,Other transport injuries,Number,1992,5289.941670708816,7618.853811830568,4016.412667918704
Deaths,Global,Both,1 to 4,Kidney cancer,Number,1996,1634.2899194146119,2188.2228229557895,1124.5171327980377
Deaths,Global,Both,1 to 4,Brain and nervous system cancer,Number,1996,8984.095280299593,13298.041194856101,4850.186031928581
Deaths,Global,Both,1 to 4,Hodgkin lymphoma,Number,1996,1030.1653589601353,1519.5389451452259,460.59040713946314
Deaths,Global,Both,1 to 4,Non-Hodgkin lymphoma,Number,1996,4915.039254116298,6672.6859441261495,3448.951067349307
Deaths,Global,Both,1 to 4,Falls,Number,1992,19045.35859862592,27445.636537459057,13253.282537162557
Deaths,Global,Both,1 to 4,Drowning,Number,1992,178408.42937476977,201883.12134410226,150231.1231936862
Deaths,Global,Both,1 to 4,"Fire, heat, and hot substances",Number,1992,26671.252595503498,34981.10764743105,13899.14120018503
Deaths,Global,Both,1 to 4,Poisonings,Number,1992,12317.050753457552,16728.23325536732,7882.733465112462
Deaths,Global,Both,1 to 4,Exposure to mechanical forces,Number,1992,12833.509125458444,14947.808501510697,9685.533212979417
Deaths,Global,Both,1 to 4,Adverse effects of medical treatment,Number,1992,7684.15612548681,13619.856330800481,3287.7967683413535
Deaths,Global,Both,1 to 4,Animal contact,Number,1992,10668.85389181091,18024.857203142037,4175.71618287265
Deaths,Global,Both,1 to 4,Foreign body,Number,1992,19055.31918933698,22132.62339795689,13795.110431415555
Deaths,Global,Both,1 to 4,Other unintentional injuries,Number,1992,10667.536797216577,12319.444862068993,8664.243709305612
Deaths,Global,Both,1 to 4,Interpersonal violence,Number,1992,12453.926429028244,14873.673925856907,9495.90401289004
Deaths,Global,Both,1 to 4,Foreign body,Number,1996,16765.378256238793,19497.031386148272,12216.991670471307
Deaths,Global,Both,1 to 4,Other unintentional injuries,Number,1996,9658.99088950758,11074.338736903293,7967.147853302522
Deaths,Global,Both,1 to 4,Interpersonal violence,Number,1996,11589.638778775308,13884.649057523044,8778.866643311267
Deaths,Global,Both,1 to 4,Leukemia,Number,1996,17734.748019496685,26492.04982810887,11907.494600270447
Deaths,Global,Both,1 to 4,Other malignant neoplasms,Number,1996,11296.965680286406,17422.54388541449,7368.027795508019
Deaths,Global,Both,1 to 4,Other neoplasms,Number,1996,1239.569522981942,1705.5490070684261,734.1237078995803
Deaths,Global,Both,1 to 4,Rheumatic heart disease,Number,1996,7104.936747539547,8927.151965825245,5659.695907766118
Deaths,Global,Both,1 to 4,Other transport injuries,Number,1996,4812.680704817407,6855.061120113938,3697.9628791811
Deaths,Global,Both,1 to 4,Falls,Number,1996,17785.80094227991,24761.24370960656,12773.54999214589
Deaths,Global,Both,1 to 4,Drowning,Number,1996,152367.5566257974,171528.47439841862,128740.51722011037
Deaths,Global,Both,1 to 4,"Fire, heat, and hot substances",Number,1996,23008.867244982328,30189.019905046465,12162.614228694723
Deaths,Global,Both,1 to 4,Poisonings,Number,1996,11041.330992602987,14773.2717551176,7203.85396276404
Deaths,Global,Both,1 to 4,Exposure to mechanical forces,Number,1996,11879.192059322073,13791.551420764155,9224.236959772907
Deaths,Global,Both,1 to 4,Adverse effects of medical treatment,Number,1996,7328.709055626056,12899.331739309062,3212.422128318911
Deaths,Global,Both,1 to 4,Animal contact,Number,1996,10192.48343193433,16557.67025189276,4122.037119347879
Deaths,Global,Both,1 to 4,Cysticercosis,Number,1991,229.04883171955828,378.62991077243146,114.3525781855039
Deaths,Global,Both,1 to 4,Cystic echinococcosis,Number,1991,726.6946575120027,1042.8487698310269,448.97020468082314
Deaths,Global,Both,1 to 4,Dengue,Number,1991,5656.753942262817,10563.944449187215,1782.847761977625
Deaths,Global,Both,1 to 4,Yellow fever,Number,1991,978.0126693700685,3009.8418764213707,192.78778911675363
Deaths,Global,Both,1 to 4,Rabies,Number,1991,5320.325163731537,8585.086457577972,3013.34861533503
Deaths,Global,Both,1 to 4,Intestinal nematode infections,Number,1991,7986.216862362673,10335.414535521304,5952.101806280975
Deaths,Global,Both,1 to 4,Other neglected tropical diseases,Number,1991,4540.765142950173,18778.592773579083,1550.6994127049495
Deaths,Global,Both,1 to 4,Neonatal disorders,Number,1991,10619.1901179396,16586.95750598853,7611.286544041221
Deaths,Global,Both,1 to 4,Protein-energy malnutrition,Number,1991,194433.04869639373,233412.9886984949,157252.59548415936
Deaths,Global,Both,1 to 4,Other nutritional deficiencies,Number,1991,11383.73750609219,15014.828138133347,7958.511526989911
Deaths,Global,Both,1 to 4,Sexually transmitted infections excluding HIV,Number,1991,3375.8267954673056,6469.138265977409,1237.3596780719786
Deaths,Global,Both,1 to 4,Acute hepatitis,Number,1991,19698.568679814416,24634.39729805383,13666.679129202048
Deaths,Global,Both,1 to 4,Other unspecified infectious diseases,Number,1991,11922.29801359511,18121.26712366988,7340.7785121685065
Deaths,Global,Both,1 to 4,Hemoglobinopathies and hemolytic anemias,Number,1991,18318.775852032435,28327.05186560726,9148.729449603336
Deaths,Global,Both,1 to 4,"Endocrine, metabolic, blood, and immune disorders",Number,1991,6065.924527725347,9172.721902732808,3190.059174689875
Deaths,Global,Both,1 to 4,Congenital birth defects,Number,1991,118202.29599397824,152097.30578737345,98196.90499188085
Deaths,Global,Both,1 to 4,Decubitus ulcer,Number,1991,68.74395186063502,142.9062727604116,37.24054287219585
Deaths,Global,Both,1 to 4,Other skin and subcutaneous diseases,Number,1991,105.60303139723538,247.7001968584096,60.22791913277509
Deaths,Global,Both,1 to 4,Road injuries,Number,1991,83497.95734350236,98107.83270931474,54560.09035459753
Deaths,Global,Both,1 to 4,Congenital birth defects,Number,1997,106857.21368782395,135785.28650885855,89987.70498418342
Deaths,Global,Both,1 to 4,Decubitus ulcer,Number,1997,67.99508790477789,143.69477287768638,39.186282673615196
Deaths,Global,Both,1 to 4,Other skin and subcutaneous diseases,Number,1997,96.53354121084871,206.6829482673615,57.763421790395064
Deaths,Global,Both,1 to 4,Road injuries,Number,1997,70555.2706816197,81982.00337934356,48294.72325611472
Deaths,Global,Both,1 to 4,Cardiomyopathy and myocarditis,Number,1995,4672.730449490997,5601.367343085829,3393.681061098228
Deaths,Global,Both,1 to 4,Endocarditis,Number,1995,2180.640694055872,2991.902396012242,1564.0436671352804
Deaths,Global,Both,1 to 4,Other cardiovascular and circulatory diseases,Number,1995,3312.6038187742183,5566.897575838941,1894.1887853114927
Deaths,Global,Both,1 to 4,Chronic obstructive pulmonary disease,Number,1995,3726.2681481094946,6804.393341948651,2190.247994898438
Deaths,Global,Both,1 to 4,Asthma,Number,1995,25732.862736895546,31191.36742489626,20051.352275648696
Deaths,Global,Both,1 to 4,Interstitial lung disease and pulmonary sarcoidosis,Number,1995,543.0875442392926,1217.4488911895758,281.5642312863104
Deaths,Global,Both,1 to 4,Other chronic respiratory diseases,Number,1995,3702.955124442917,6032.134950737587,1770.9309532871596
Deaths,Global,Both,1 to 4,Cirrhosis and other chronic liver diseases,Number,1995,12517.918367787874,21536.757777396055,8340.655983497718
Deaths,Global,Both,1 to 4,Appendicitis,Number,1995,3365.0714009816675,5413.705492024415,1811.5571987151834
Deaths,Global,Both,1 to 4,Stroke,Number,1995,7145.7152597642,8881.49430662093,5634.03663922643
Deaths,Global,Both,1 to 4,Exposure to forces of nature,Number,1995,1262.9362752246934,1367.8412570319488,1178.0608189836255
Deaths,Global,Both,1 to 4,Environmental heat and cold exposure,Number,1995,2072.021513264256,3617.1383946793617,775.0656897821668
Deaths,Global,Both,1 to 4,Ebola,Number,1995,20.339094553036848,23.568288595688077,17.447586999518133
Deaths,Global,Both,1 to 4,Executions and police conflict,Number,1995,62.1644862787866,71.08549309946511,46.97903490407393
Deaths,Global,Both,1 to 4,Zika virus,Number,1995,0.0,0.0,0.0
Deaths,Global,Both,1 to 4,Conflict and terrorism,Number,1995,6628.117517566783,7590.504798424946,5926.156231548564
Deaths,Global,Both,1 to 4,Cysticercosis,Number,1997,203.96421818272563,353.71820610421935,93.9970653244091
Deaths,Global,Both,1 to 4,Cystic echinococcosis,Number,1997,561.9243852488321,799.301884607307,363.94219313398446
Deaths,Global,Both,1 to 4,Dengue,Number,1997,4768.410752917076,7649.694207952169,2073.8323469781863
Deaths,Global,Both,1 to 4,Yellow fever,Number,1997,699.9080266607089,1993.0585575210077,134.4648235293468
Deaths,Global,Both,1 to 4,Rabies,Number,1997,4489.777385057198,6898.083565963148,2652.1551386450146
Deaths,Global,Both,1 to 4,Intestinal nematode infections,Number,1997,6637.02205091505,8671.21178237962,4917.745691319118
Deaths,Global,Both,1 to 4,Other neglected tropical diseases,Number,1997,4214.176061132718,18403.936778652693,1447.582849896613
Deaths,Global,Both,1 to 4,Neonatal disorders,Number,1997,9993.144883936184,13753.74841146504,7756.066169082963
Deaths,Global,Both,1 to 4,Protein-energy malnutrition,Number,1997,183200.94561893566,213387.4499321543,150317.66703211603
Deaths,Global,Both,1 to 4,Other nutritional deficiencies,Number,1997,9457.66539856127,12181.121885767456,6589.547170850534
Deaths,Global,Both,1 to 4,Sexually transmitted infections excluding HIV,Number,1997,3467.744706679707,6751.521134686744,1309.1961231285202
Deaths,Global,Both,1 to 4,Acute hepatitis,Number,1997,17563.032009244445,21922.957964411078,11989.192748160445
Deaths,Global,Both,1 to 4,Other unspecified infectious diseases,Number,1997,11213.114693538513,16652.80108675656,6704.740396262782
Deaths,Global,Both,1 to 4,Hemoglobinopathies and hemolytic anemias,Number,1997,17138.950354019194,25728.22176352849,9084.712402172318
Deaths,Global,Both,1 to 4,"Endocrine, metabolic, blood, and immune disorders",Number,1997,5447.533804960019,8083.579297734696,3078.157486230427
Deaths,Global,Both,1 to 4,Diabetes mellitus,Number,1994,937.8420805830766,1173.5969571891294,731.139815952488
Deaths,Global,Both,1 to 4,Acute glomerulonephritis,Number,1994,638.6756963217726,869.4962138964537,390.64720042532787
Deaths,Global,Both,1 to 4,Chronic kidney disease,Number,1994,13374.546043299932,15168.032840519556,11279.06114196161
Deaths,Global,Both,1 to 4,Urinary diseases and male infertility,Number,1994,5866.985779557964,6807.813990119723,4828.708234196431
Deaths,Global,Both,1 to 4,Bacterial skin diseases,Number,1994,2327.9211139336435,3854.7408017884522,770.8292518984454
Deaths,Global,Both,1 to 4,Upper digestive system diseases,Number,1994,2694.675865939773,3783.7896406280456,1853.8883251732877
Deaths,Global,Both,1 to 4,Other skin and subcutaneous diseases,Number,2001,89.25416887004727,171.8919041014693,55.35642643665647
Deaths,Global,Both,1 to 4,Road injuries,Number,2001,62048.222687479814,71584.68064526055,43855.01003563022
Deaths,Global,Both,1 to 4,Falls,Number,2000,15885.554449009458,21194.369674518668,11865.426382559663
Deaths,Global,Both,1 to 4,Drowning,Number,2000,126892.84191462856,141905.1409551737,106999.43466133988
Deaths,Global,Both,1 to 4,"Fire, heat, and hot substances",Number,2000,19846.91791538603,25789.76054065174,11015.137904728472
Deaths,Global,Both,1 to 4,Poisonings,Number,2000,9726.216289743,12645.401227610988,6696.3264458124795
Deaths,Global,Both,1 to 4,Exposure to mechanical forces,Number,2000,10737.668153591463,12421.51566551282,8614.02937130251
Deaths,Global,Both,1 to 4,Adverse effects of medical treatment,Number,2000,6751.451152107368,11872.04669748274,3143.2228270175838
Deaths,Global,Both,1 to 4,Animal contact,Number,2000,9178.62373880437,14260.319115668311,3942.7722781888738
Deaths,Global,Both,1 to 4,Foreign body,Number,2000,14534.146577441144,16884.586296765418,10621.69879221329
Deaths,Global,Both,1 to 4,Other unintentional injuries,Number,2000,8522.77840500471,9748.205633435267,7089.6201228865875
Deaths,Global,Both,1 to 4,Interpersonal violence,Number,2000,10466.894051832242,12392.415512399917,8043.356903227778
Deaths,Global,Both,1 to 4,Kidney cancer,Number,2000,1631.5594818297047,2117.007778653288,1176.5469636624189
Deaths,Global,Both,1 to 4,Brain and nervous system cancer,Number,2000,8243.742191639047,11524.41997001596,4950.865310115839
Deaths,Global,Both,1 to 4,Hodgkin lymphoma,Number,2000,891.7467695685332,1311.404207244969,443.21391023175426
Deaths,Global,Both,1 to 4,Non-Hodgkin lymphoma,Number,2000,4632.753392027583,6185.317160875243,3367.773835277537
Deaths,Global,Both,1 to 4,Leukemia,Number,2000,16432.191558400453,23657.07872595215,11650.271084168686
Deaths,Global,Both,1 to 4,Other malignant neoplasms,Number,2000,10789.698028822846,16088.765720716152,7414.5780807259325
Deaths,Global,Both,1 to 4,Other neoplasms,Number,2000,1222.5082663021426,1670.155190237471,764.3249621560828
Deaths,Global,Both,1 to 4,Rheumatic heart disease,Number,2000,5925.8341063286925,7306.767219042689,4824.8725362671175
Deaths,Global,Both,1 to 4,Other transport injuries,Number,2000,4266.535385522898,5920.297799405038,3298.298234120572
Deaths,Global,Both,1 to 4,Cardiomyopathy and myocarditis,Number,2003,3963.0586063844785,4581.642190382194,3149.280633229108
Deaths,Global,Both,1 to 4,Endocarditis,Number,2003,1785.812739586114,2360.1750628142313,1333.3584303590515
Deaths,Global,Both,1 to 4,Other cardiovascular and circulatory diseases,Number,2003,2716.0226143721056,4307.075808535035,1737.7493053935048
Deaths,Global,Both,1 to 4,Chronic obstructive pulmonary disease,Number,2003,2118.0960324559937,3466.526425252343,1466.719742542994
Deaths,Global,Both,1 to 4,Asthma,Number,2003,14773.720663048682,18164.126981721816,11775.321269605423
Deaths,Global,Both,1 to 4,Interstitial lung disease and pulmonary sarcoidosis,Number,2003,403.4458419498099,742.412276894616,244.77807174094536
Deaths,Global,Both,1 to 4,Other chronic respiratory diseases,Number,2003,2757.6544560688544,4186.410306688667,1512.457192702564
Deaths,Global,Both,1 to 4,Cirrhosis and other chronic liver diseases,Number,2003,10139.260527717599,15877.920297250366,7479.628502013501
Deaths,Global,Both,1 to 4,Appendicitis,Number,2003,2733.240271944571,4047.36237549153,1463.5493875359912
Deaths,Global,Both,1 to 4,Typhoid and paratyphoid,Number,1995,38625.95418149949,72660.70980353207,17602.2037621929
Deaths,Global,Both,1 to 4,Invasive Non-typhoidal Salmonella (iNTS),Number,1995,17245.29769046327,31565.48979377548,8657.1806659713
Deaths,Global,Both,1 to 4,Typhoid and paratyphoid,Number,2003,32820.00445569524,60937.52848541572,15236.475716551004
Deaths,Global,Both,1 to 4,Invasive Non-typhoidal Salmonella (iNTS),Number,2003,24552.11844982478,44372.2737324702,12416.952992269902
Deaths,Global,Both,1 to 4,Asthma,Number,1999,20850.32611732284,25395.074415224837,16653.157011863983
Deaths,Global,Both,1 to 4,Interstitial lung disease and pulmonary sarcoidosis,Number,1999,498.6386071371742,1039.4838879031413,270.7956680737659
Deaths,Global,Both,1 to 4,Other chronic respiratory diseases,Number,1999,3400.952788708303,5313.385798057247,1748.7315179835566
Deaths,Global,Both,1 to 4,Cirrhosis and other chronic liver diseases,Number,1999,11434.492289895454,18715.16632198053,8014.460502370405
Deaths,Global,Both,1 to 4,Appendicitis,Number,1999,2929.623493965882,4605.713933703097,1548.1575370220855
Deaths,Global,Both,1 to 4,Exposure to forces of nature,Number,1999,4983.382019378845,7445.677274261116,3432.6008980760084
Deaths,Global,Both,1 to 4,Environmental heat and cold exposure,Number,1999,1890.751948736957,3199.418486168946,692.9899505122127
Deaths,Global,Both,1 to 4,Ebola,Number,1999,0.0,0.0,0.0
Deaths,Global,Both,1 to 4,Executions and police conflict,Number,1999,76.88908295174842,83.13387369416742,69.62433499725253
Deaths,Global,Both,1 to 4,Zika virus,Number,1999,0.0,0.0,0.0
Deaths,Global,Both,1 to 4,Conflict and terrorism,Number,1999,17806.859247154098,18942.974751318445,16841.466740868942
Deaths,Global,Both,1 to 4,Typhoid and paratyphoid,Number,1999,35194.328885086645,65755.45844764367,16232.666383561387
Deaths,Global,Both,1 to 4,Invasive Non-typhoidal Salmonella (iNTS),Number,1999,20448.748895238437,37878.87731352483,10218.89151202282
Deaths,Global,Both,1 to 4,Stroke,Number,2003,5073.426510857474,6217.283628574367,4136.775199518378
Deaths,Global,Both,1 to 4,Stroke,Number,1999,6026.589018330635,7430.00953634986,4853.5498025281595
Deaths,Global,Both,1 to 4,Cardiomyopathy and myocarditis,Number,1999,4340.886721176007,5100.5166825446095,3325.3961898937887
Deaths,Global,Both,1 to 4,Endocarditis,Number,1999,2001.1451095887096,2693.5211382298985,1465.120501210006
Deaths,Global,Both,1 to 4,Other cardiovascular and circulatory diseases,Number,1999,2940.7962275837967,4867.466177280084,1792.497754583239
Deaths,Global,Both,1 to 4,Chronic obstructive pulmonary disease,Number,1999,2958.754818774079,5414.633595357974,1835.155594988901
Deaths,Global,Both,1 to 4,Exposure to forces of nature,Number,2003,2241.287228177875,3340.0182752304395,1433.1307646713597
Deaths,Global,Both,1 to 4,Environmental heat and cold exposure,Number,2003,1721.2958303297748,2827.802792118079,678.1862609163909
Deaths,Global,Both,1 to 4,Ebola,Number,2003,71.28405883617414,87.24010563203913,58.077659160314006
Deaths,Global,Both,1 to 4,Executions and police conflict,Number,2003,94.99742617843044,103.49695845817403,88.66594176849874
Deaths,Global,Both,1 to 4,Zika virus,Number,2003,0.0,0.0,0.0
Deaths,Global,Both,1 to 4,Conflict and terrorism,Number,2003,6487.468644569458,7393.170568211424,5766.763582666746
Deaths,Global,Both,1 to 4,Tuberculosis,Number,1998,72576.90539999322,83441.50209610959,59676.376389697354
Deaths,Global,Both,1 to 4,HIV/AIDS,Number,1998,83880.70103728602,89041.63439451497,78635.73327900763
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,1998,551184.6931252044,654343.4405785879,441704.8398727761
Deaths,Global,Both,1 to 4,Other intestinal infectious diseases,Number,1998,1048.5308507714947,2298.7023879511676,498.3126403591305
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1998,487664.58229343884,554456.8548801758,409782.56592381274
Deaths,Global,Both,1 to 4,Upper respiratory infections,Number,1998,4618.062089667289,8680.794211346965,1496.8362316869204
Deaths,Global,Both,1 to 4,Otitis media,Number,1998,434.4673925184051,954.7637890615092,149.1998427081492
Deaths,Global,Both,1 to 4,Chagas disease,Number,1994,2.8436068796129623,3.2181071744876766,2.459560969424847
Deaths,Global,Both,1 to 4,Leishmaniasis,Number,1994,33844.87396533443,160432.37966281042,15.743401701959279
Deaths,Global,Both,1 to 4,African trypanosomiasis,Number,1994,1009.6730056045318,2952.0374574430516,238.30573106666048
Deaths,Global,Both,1 to 4,Schistosomiasis,Number,1994,1068.1111105066034,1479.6154283060098,737.7775477194874
Deaths,Global,Both,1 to 4,Paralytic ileus and intestinal obstruction,Number,1994,3518.431925978857,4695.869798046942,2532.5529194233536
Deaths,Global,Both,1 to 4,"Inguinal, femoral, and abdominal hernia",Number,1994,967.6273679862352,1576.3672748783397,648.4550428184675
Deaths,Global,Both,1 to 4,Inflammatory bowel disease,Number,1994,1621.6064287504796,3420.625107479073,744.4928830692926
Deaths,Global,Both,1 to 4,Vascular intestinal disorders,Number,1994,523.6184039272638,761.5095130534023,189.65421628770972
Deaths,Global,Both,1 to 4,Gallbladder and biliary diseases,Number,1994,1030.6918700064293,1404.8028677279867,706.1414251804434
Deaths,Global,Both,1 to 4,Pancreatitis,Number,1994,164.20585014102778,318.76356254189375,95.575140789446
Deaths,Global,Both,1 to 4,Other digestive diseases,Number,1994,4575.333867234946,6540.815029138246,3499.928878514499
Deaths,Global,Both,1 to 4,Epilepsy,Number,1994,13522.079152006392,18824.826348558483,7043.96100040065
Deaths,Global,Both,1 to 4,Motor neuron disease,Number,1994,241.14960540386448,359.3847725412456,144.29204359993474
Deaths,Global,Both,1 to 4,Other neurological disorders,Number,1994,3376.5207033089414,5188.122713565444,1336.7071695419575
Deaths,Global,Both,1 to 4,Drug use disorders,Number,1994,0.0,0.0,0.0
Deaths,Global,Both,1 to 4,Epilepsy,Number,1998,12595.452459841797,16980.143180737854,7204.175581385658
Deaths,Global,Both,1 to 4,Motor neuron disease,Number,1998,226.42384220347725,331.25027188751096,128.02118485240146
Deaths,Global,Both,1 to 4,Other neurological disorders,Number,1998,3104.8003854483236,4733.0490436668715,1274.2417870681115
Deaths,Global,Both,1 to 4,Drug use disorders,Number,1998,4.649540003375018,12.227343206553513,0.6225263039909742
Deaths,Global,Both,1 to 4,Diabetes mellitus,Number,1998,877.9036673885358,1080.7575151224228,673.0922174605021
Deaths,Global,Both,1 to 4,Acute glomerulonephritis,Number,1998,493.1794814195341,671.835309130606,297.5913169109206
Deaths,Global,Both,1 to 4,Chronic kidney disease,Number,1998,11929.910342465713,13513.027981919102,10069.583923683555
Deaths,Global,Both,1 to 4,Urinary diseases and male infertility,Number,1998,5511.570455898971,6394.954603289359,4636.993787180097
Deaths,Global,Both,1 to 4,Tuberculosis,Number,1994,81977.53893055748,93565.5184769431,68051.03540454547
Deaths,Global,Both,1 to 4,HIV/AIDS,Number,1994,58285.56386989409,62477.6086525196,54257.80165878658
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,1994,631632.143604355,757166.1861073668,510998.4268661961
Deaths,Global,Both,1 to 4,Other intestinal infectious diseases,Number,1994,1258.0983542621439,2812.835826884022,610.5071177774412
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1994,566211.0247730376,641198.277622926,476055.6876548684
Deaths,Global,Both,1 to 4,Upper respiratory infections,Number,1994,5482.453837432815,10363.478876762461,1859.0795812371414
Deaths,Global,Both,1 to 4,Otitis media,Number,1994,473.3558489306463,1020.3078222283815,166.0815440868203
Deaths,Global,Both,1 to 4,Meningitis,Number,1994,128723.00109112718,151017.32782801305,100055.80321876137
Deaths,Global,Both,1 to 4,Encephalitis,Number,1994,18481.190844638208,32206.373396225492,12230.212444314402
Deaths,Global,Both,1 to 4,Diphtheria,Number,1994,8942.725403617469,13164.068504400004,5801.948764730295
Deaths,Global,Both,1 to 4,Whooping cough,Number,1994,71181.93375952564,134192.6917960718,32746.74458065589
Deaths,Global,Both,1 to 4,Tetanus,Number,1994,15466.824071317915,21179.679731255357,6244.155580305182
Deaths,Global,Both,1 to 4,Measles,Number,1994,393440.60424772516,793802.7942254973,151573.89282675186
Deaths,Global,Both,1 to 4,Varicella and herpes zoster,Number,1994,5131.918307447512,6346.667004129204,4008.5538527767267
Deaths,Global,Both,1 to 4,Malaria,Number,1994,311992.16389466706,455155.0605392097,203929.24890311062
Deaths,Global,Both,1 to 4,Meningitis,Number,1998,119654.07952535414,141529.66311294553,93787.52695313845
Deaths,Global,Both,1 to 4,Encephalitis,Number,1998,17970.81516330966,28864.959544860856,12432.668872821467
